reviews,labels
"por precio esta bien , igual limpieza , la comida les falta algo de variedad y sazon las toallas a mi parecer estan muy viejas y duras . y el unico detalle que tengo es que desde millagada pedi la factura y al entregar la habitacion no la tenian lista y aun no la envian",0
"Todo bien. Podrían mejorar las inspecciones a las habitaciones, encontré un chicle pegado en la pared. El servicio de buffet no estaba a la altura del precio, tanto el servicio de los meseros como la calidad de los alimentos podrían mejorar.",1
"Los detalles que se presentaron, fue el tiempo de espera para entregar la habitación y el ascensor no detectaba la tarjeta. Los detalles que se presentaron fue el tiempo de espera para el check in, ya que no estaban listas las habitaciones . Y el ascensor no detectaba la llave.  El resto todo bien  Gracias",1
"Estuvimos contentos con el hotel, pero el servicio no nos lo dieron adecuadamente. 3 ocasiones pedimos toallas (ya que nuestra habitacion era de 4) y nunca las llevaron. A las 6:00 am empezo a sonar el despetador de la habitacion contigua y no nos dejo dormir! No se si estaba vacia o de plano el huesped de al lado no la escuchaba.",1
La verdad no imaginaba que estuviera tan bien como lo esta!!! la comida deliciosa!!! todo el servicio tanto e el hotel como en el restaurante de primera!!! todos muy amables y con ganas de atenderte! mil gracias sin duda regresaremos!,1
"Muy buen servicio en lo general, quizás el punto a mejorar son las instalaciones y un tanto la limpieza, pero en cuanto al costo-beneficio me pareció muy buena. Excelente ubicación que te permite desplazarte a varios puntos de interés en la ciudad fácilmente, pasamos un buen fin de semana.",1
Desde que llegué al hotel la señorita Verónica castillo nos a atendido en  Todas las dudas muy buena persona y muy atenta. Muy buena variedad en la carta del restaurante. Buena limpieza en las recamaras muy atentos y buen servicio ideal para descansar o de negocios.,1
"céntrico y cerca de restaurantes y comercios. a su minuta del restaurant le falta algo de variedad. el tlalpeño está muy rico. un poco mas de atención sobre la actitud el personal de limpieza de habitación, pero bien en general. podría volver a hospedarme en este lugar,",1
"Muy bien calidad - precio!!! Habitación silenciosa, excelente! y limpias. Buena ubicación que permite conocer el centro de Monterrey. Tiene cerca el barrio antiguo, para los que quieran salir de noche.",1
"Solo mejoraría la atención en restaurante..... No a todos nos ofrecían café siempre, no volteaban con frecuencia a las mesas para ver si alguien necesitaba algo y eso se volvía un tanto desesperante. De ahí en más todo bien.",1
"La habitación no cuentó con caja de seguridad, mientras otras habitaciones si tienen. El interior del inodoro contaba con sarro. La última ocasión que me hospedé la caja de seguridad se encontraba cerrada, seguramente por husped anterior. En general, muy buen servicio y ubicación.",1
"Un poco caro, a comparacion de precios en pagina, pero muy buena ubicacion, las camas un poco pequeñas, el cuarto con excelente limpieza, la vista en la noche es muy bonita, personal muy amable, todo esta muy bonito",1
"El regulador de temperatura se está despegando de la pared y soltaba un olor feo cuando empezaba a funcionar, la habitación contaba con una sola toallas pequeña para dos personas, de ahí en fuera todo lo demás estuvo muy agradable",1
"Hotel en muy buena ubicación, excelente calidad, precio, y atención del personal que ahí labora, habitaciones confortables, espacios limpios y en general todo de muy buen agrado recomendadisimo  ampliamente.",1
"Muy buena atención del personal. Amabilidad. Comodidad con el estacionamiento, la tarjeta para entrar y salir del estacionamiento muy practica, habitaciones cómodas y limpias, la cocina un poco más de sazón pero en general aceptable.",1
"Muy buen hotel, habitaciones limpias, cómodas muy buena vista y un buen servicio, muy cerca de la macroplaza, hay muchos lugares cerca pata comprar algo rapido, estacionamiento muy accesible y vigilado día y noche,",1
"La recepción muy bien, la calefacción no servía y un abanico hacia mucho ruido según lo arreglaron pero quedó igual camas son cómodas y se ve que es un poco viejo el edificio solo lo reacondicionaron poner atención a la limpieza en las camas",0
"Todo bien tanto limpieza en cuarto, como el baño, solo las camas rechinan mucho, en general todo bien. les sugiero mas atención de parte de las recepcionistas, y si pudieran poner alguna anuncio de donde se encuentra la recepción sería lo ideal, estaba un poco confuso porque había una señal de no pasar",1
"excelente servicio, comodidad y servicio de restaurante muy buen servicio rápido y buen sabor en los alimentos la calidad de las habitaciones excelente la atención y rapidez de el restaurante, muy buena atención por parte de la gente de recepción",1
"Excelente comodidad, camas cómodas y habitación limpia, aire perfecto té muy bien Lo recpmiendo solo en el restaurante siento que falta personal comida buena atención media pero bien.  El estacionamiento muy bien todos muy atentos",1
"la ubicación y la atención en recepción fue buena  y solo en la habitación en la regadera se notaba un poco sucia en un tono amarillenta, solo ver esos detalles. pero en general calificaría  como buena mi estadía.",0
"no lo recomendaría una muy mala experiencia a diferencia del istay de McAllen en general pésimo condiciones de las habitaciones, aire acondicionado muy ruidoso, baño pésimo, amenidades baja calidad al igual que las toallas en pésimas condiciones no volvería hospedarme nuevamente en ese hotel.",0
"El baño estaba súper sucio ,el wifi no funcionaba, ni el aire acondicionado no lo recomiendo para nada , creo que lo único que está más o menos es su ubicación qu es por lo que yo lo elegí , para visitar el centro histórico, pero hasta eso queda bastante retirado de el ,yo personalmente no regresaré",0
"Buen servicio y atencion buena ubicacion, excelente limpieza, buena relacion calidad precio, buenas instalaciones y articulos domesticos en la habitacion, ligeros problemas con fuga de agua en la regadera pero aun asi la habitacion totalmente…",1
En la habitación la calefacción no funcionaba del todo ya que siempre estuvo helado mi habitación y no fue muy confortable​ se prendía la calefacción pero a los 30 SEG se apagaba no lo reporte en el momento porque no tenía tiempo para hacerlo  Habitación 1241,0
Muy bien todo solo al salir de bańar avía mucha agua al lado del sanitario pero todo lo demás muy bien muy como y muy tranquilo y la ubicación. Del hotel  fue lo que más me encantó. Sólo fue el detalle del agua.,1
"mi estadia fue agradable, muy limpia la habitacion, el servicio que me ofrecieron los chicos de recepcion fue muy eficaz, soy familia milenium y me gusto mucho darme cuenta del buen trato que se les da a los huespedes. sin duda volvere a visitarlos.",1
"Solo el problema de que a cada rato se desprogramaban las llaves de los cuartos y para usar el elevador, el estacionamiento muy bien y la ubicación excelente, a lo mejor el sazón de los alimentos puede mejorarse",1
"La comida se me hace muy sintética, pensé que por ser zona de monterrey, seria comida 100% mexicana y recién elaborada. Y respecto al cuarto, es cómodo, solo que las toallas están muy duras, creo el detergente que usan hizo que me provocara alergia.",0
me encanto la estadia en su hotel por todos las atenciones conmigo y con mi esposa se los agradesco mucho me hicieron una estadia de maravilla se lo recomendare a mis amigos y familiars por que estoy conforme con lo que pague y con las atenciones recibidas,1
"Es un buen hotel, tiene una muy buena habitación a donde tenia que ir no tomaba transporte pues todo esta cerca de este hotel, en el centro de monterrey, y el servicio me pareció excelente, el cuarto muy limpio y agradable.",1
"Para hospedarte en viaje de negocio está excelente, solo es cuestión de ciertos detalles, por ejemplo mi control remoto estaba desprogramado y una fuga de agua en el baño.  Mes con mes me hospedo ahí y mi estancia ha sido muy buena",1
"Una buena habitación en buena ubicación, sin embargo el servicio que se había solicitado en la habitación no estaba al momento de la llegada (adorno floral, botella) se tuvo que esperar más de una hora para que llegara parte de lo que se había solicitado y no se dio suficiente explicación del motivo por el cual había sucedido tal error.",0
"Falta comunicación entre el ejecutivo y el personal de recepción, ya que no sabina que la cuenta de todas las habitaciones habían sido liquidadas por medio de transferencia, una semana antes de la entrada y registro. Quedaron de entregar a mi equipo de las 12 habitaciones un lonche box y café para el camino ya que se le aviso a Ramses que se cancelaba el desayuno del día domingo porque se decidió desocupar las habitación a media noche, yl se comprometió a darles el café y el loche box, pero no se les dio nada.",1
buen servicio comodidad e instalaciones bien la ubicacion muy bien ya que esta en el centro y nos podemos  trasladar con mayor rapidez hacia nuestro destino  si les recomiendo me envien mi factura me avisaron que la mandan a mi correo y aun  no he recibido nada gracias,1
"En general, la relación servicio - precio es excelente las habitaciones muy confortables , el servicio del Check in rápido. El bano y las cama muy bien. La ubicación excelente dentro del centro histórico de monterrey.",1
"Hotel super recomendable, comida deliciosa y el personal muy atento, en el evento todo salio perfecto y siempre estuvieron a la orden, sin duda uno de los mejores lugares para hospedarse muchas gracias por todo!",1
"Tiene una excelente ubicación y la atención del personal es lo mejor, me atendieron super rápido, solo tuve el inconveniente de que mi llave se desactivo pero me dieron una atención inmediata para activarla de nuevo",1
"El personal muy amable, sin embargo el mantenimiento de la habitacion deja mucho que desear, a la puerta le faltaba ñn tornillos y se dificultaba cerrarla y la camarera nos dejo la puerta abierta, reportamos pero solo se nos interrogó si no nos faltaba nada, y ya , la alfombra estaba manchada, vista poco atractiva, pero excelente ubicacion de tiendas y souvenirs la recepcionista super amable!!",0
"Excelente opcion para hospedarse en al ciudad de monterrey, amplias habitaciones y buen servicio en general, en alimentacion el restaurant cuenta con amplio menu de buen sabor, recomendare ampliamente a colaboradores de la empresa en que laboro para que se hospeden ahi.  saludos",1
"Recepcion poco amable y sin indicaciones de ningun tipo, no  descansas ya que hay mucho ruido en la habitacion, el ruido de la calle y el ruido que hay fe otras habitaciones hacen imposible dormir y las habitaciones son algo viejas",0
"Siempre fui atendido con buena cara y buena disposición de servicio. El único pequeño problema (si se le puede llamar así), es que la habitación no tenía toallas a mi ingreso y tardaron demasiado para llevarlas. (nada que no se pudiera resolver)  Felicidades",1
"Todo muy bien, la habitacion excelente cuarto 1735, pero hasta ahortia me estoy dando cuentaque se me olvido una chamara azul dentro del armario y bien claro me dijo el personal que si habia checado bien mi habitacion que no se quedara nada y pues ni hbalr pero en lo que cabe todo bien el restaurant excelente comida..  Gracias",1
"Fuimos al maratón, nos recomendaron este hotel. Creo que deberían de ser más flexibles en ocasiones como estas. Nuestro vuelo salía a las 23:00 del domingo, mi marido había corrido el maratón y tuvimos que pagar otra noche sólo por 4 horas, las 4 horas más caras de nuestras vidas. Ojalá en estos casos tuvieran consideración, un poco de flexibilidad y sentido común. Creo que eso los podría diferenciar.",0
"Muy buena atención. instalaciones limpias y confortables. Un poco de tráfico en la calle al entrar y salir del hotel, pero hay suficientes vías de acceso. Excelente ubicación. se pude ir a pié a la Macroplaza.",1
"Agradezco la atención, servicio y amabilidad. Las instalaciones son buenas y el lugar muy céntrico, cuentas con tiendas departamentales y centros de espectáculos, la ubicación excelente, aunado a la atención y servicios del hotel",1
"Las instalaciones en general están muy descuidadas y sucias, los baños muy percudidos. El costo no hace relación con los servicios recibidos. El internet es gratuito pero muy muy lento, por lo que cuando viajas por negocios formalmente debes de utilizarlo y no sirve que tengas supuesto internet si no funciona.",0
"El precio de la habitación, en comparación con otros hoteles, incluye solo una botella de agua de cortesía, en el caso de ocupación doble, y el restaurante, maneja la promoción de 2x1 en buffete , a las 10:00 am a 12:00 , que es la hora que ya paso el horario normal del desayuno, y no se puede aprovechar el beneficio.",0
"Muy bien la relación precio servicio, la limpieza es muy buena y trato también es muy bueno, la ubicación esta excelente en el centro de Monterrey muy cerca de los lugares turísticos, es fácil trasladarse de un lugar a otro",1
"Agregar un mapa de ubicación para poder llegar mas fácilmente y un modulo de información de los lugares que se pueden visitar o de atracción, así como croquis de como irse y el tiempo estimado de llegada.",1
"Está bien en relación calidad-precio,aunque yo me había hecho la reservación para el travohotel y al momento de llegar a recepción con mis maletas me mandaron para Istay hotel caminando con todo,está cercas pero como quiera es un gorro andar con todo cargando.",0
"Es un hotel muy concurrido y con un estacionamiento pequeño, pero a un lado hay un estacionamiento público y te mandan los de el hotel a ese estacionamiento. Falta limpieza en las habitaciones y sus pasillos son bastante angostos.",0
"Lo único bueno es la ubicación, el servicio malo la recepcionista fatal no respetan las condiciones de las reservas, los pasillos y cuarto llenos de manchas en todas las alfombras no corresponde a lo que cobran, se pidió una factura posterior a la estancia mas de 20 días de mandar correos para recibirla",0
buen hotel los dias que se estuvo ahi nos atendieron muy bien. Muy buen servicio departe de todos los trabajadores y las instalaciones muy cómodas también excelente ubicación en el centro de mty  se facilita todas las vueltas y a un bien precio,1
"Personal muy amable, buen servicio instalaciones en buen estado y limpias en general la estancia fue muy amena cómoda y agradable sin duda regresaría a hospedarme  en Istay además que cuenta con buena ubicación.",1
"El estado de las habitaciones está en pésimas condiciones, los colchones de las camas casi con los resortes de fuera, las toallas tiesas, creo que deberían mejor en mucho estos puntos particularmente el estado de los colchones.",0
La hubicacion es perfecta si del centro de la ciudad hablamos y su conexión a todos los lados de interés su trato y capacidad de reacción a cualquier ayuda solicitada a su personal  la limpieza es muy buena.,1
"Me pareció muy bien el hotel, solo en limpieza en la parte de atrás de la puerta del baño se encuentra sucio y en el restaurante creo que al responder que es con bono se recibe una atención menor o nula por parte de los meseros, solo uno nos atendió posterior a contestar que era con bono.",0
Tarde mas de una hora para que me dieran la habitación.  X que no tenian mi reservacion Y no ponen cafe en la habitación pero deverian poner mas atencion en el servicio al clientes tampoco tienen servicio de botones,0
"Cuando llegamos a recepción, nos entregaron la llave de la habitación; al llegar a la habitación aun estaban limpiándola. Esperamos unos minutos y finalmente nos dieron acceso a ella. Pagamos por dos noches de estadia. El primer dia había una botella de agua gratis, al siguiente dia ya no había botella, son esos pequeños detalles que hacen mucha diferencia. En el restaurante hace falta mas personal, mas meseros.",0
"Muy buena ubicación del hotel y habitaciones cómodas. Lo que no me gustó fue que solo me dieron 2 cupones para el desayuno buffet, cuando la reservación que hicimos era para 2 adultos y 3 menores en una habitación.",1
"Desafortunadamente nosotros fuimos por un torneo de mi hijo, el mas importante de todo el año y nos toco la mala suerte de tener vecinos ruidosos que llegaban en estado inconveniente a las 4.30 de la mañana y no nos dejaban dormir,cuando nuestros niños necesitaban estar bien descansados, la primer noche los reporte, les pidieron que guardaran silencio y no hicieron caso y no paso nada,no tuvieron sancion, incluso fumaron en la habitacion y yo lo reporté y tampoco sucedio nada, porque lo volvieron a hacer la siguiente noche.",0
"Los elevadores son muy lentos, tardan mucho en llegar. Muchas veces la tarjeta para entrar al cuarto tenia que pasar por hasta 10 intentos para abrir, las sabanas y toallas son muy rasposas.  Y el ultimo día me quitaron la toalla y me tuve que secar con la de manos. Habitación 442  a nombre de Tomas Paz.",0
"Muy bien ubicado ya que está en el centro y hay muchos lugares que puedes visitar,  buffet muy rico cuenta con un gym pequeño. Las habitaciones están amplias, excelente experiencia. el servicio es bueno, son muy amables.",1
Para empezar no respetaron mi reservación y me cambiaron al travotel por cierto olor a humedad en todos lados baños pésimos en general todo pésimo ya no vuelvo y estoy hablando de un grupo grande de gente,0
"Me dieron habitacion de lujo peroel baño es muy viejo y la habitacion necesita un nuevo concepto, el elevador suena mucho en ese cuarto y el olor es a hotel viejo, por la zona y la cantidad de gente que los visita seria muuuyy bueno un concepto minimalista,la vista y ubicacion excelente .... gracias",0
"Lo único que no me gustó fue que la televisión por cable no se veia muy bien, de resto todo estuvo bien, el internet, la habitación, la comida en el restaurante y la atención en general por el personal, además de la excelente ubicación.",1
deben de incluir el desayuno en el costo ya que sus competidores estan por debajo del precio con un servicio similar o mejor en instalaciones y ademas incluyen el desayuno  y esto es en mi caso algo que puede hacer la diferencia entre quedarme o no,0
"Estuvimos en la habitacion 1732 y la señorita de limpieza en los 5 dias que estuvimos solo una vez cambio toallas y lipieza del baño, los demas dias nos dejo sin toallas a pesar de que las solicitamos",0
"Todo bien, mucha seguridad con los elevadores que requieren la tarjeta para subir.  No supe que había alberca hasta el ultimo día de mi instancia, no me dí cuenta  hasta que alguien preguntó en recepción.",1
"Estuve muy agusto en mi habitación pero me quejo del aire acondicionado no enfriaba, de los elevadores muy tardados y un poquito de del servicio en restaurante que se hacian bolas con tanta gente...gracias",1
La ubicación esta bien y las habitaciones son confortables. El desayuno esta bien aunque sería recomendable mas variedad. El pan estaba muy bueno. Se recomienda también dar mantenimiento a los salones y actualizar su imagen,1
"El servicio que recibi en mi estadia en el hotel, fue muy buena, muy buena la atencion de las recepcionistas y el servicio prestado, el hotel se encuentra en una muy buena ubicacion ya que puedes salir a caminar a muchos lugares cerca.",1
"La recepción de grupos grandes no permite el descanso por las noches porque son niños o jóvenes. Deberían encontrar la forma de separarlos de los huéspedes. Las toallas por otro lado están grises muy percuididas. Felicidades a quien lleva los a alimentos a las habitaciones, excelente servicio y actitud.",1
Hotel con muchas deficiencias de calidad.  Nunca aspiraron la habitación . La cerradura de mi habitación no abrió y tuve que esperar media hora a que abrieran aunque baje 3 veces a quejarme . Las toallas muy viejas y aparte El Segundo día no me pusieron toalla de manos . Creo que no debe estar peleado el precio con la limpieza . No regresare ni los recomendaré.,0
"El servicio, la atención, limpieza en general es muy buena.   Deberían tener un mayor cuidado en el servicio en las habitaciones, ya que mientras dormía por la tarde una persona del servicio entro a mi habitación sin anunciarse primero.",1
La ubicación y la atención del personal es buena; solo considero que falta un poco mas de señalamientos de la ubicación del hotel ya que esta un poco escondido y pues es una zona donde hay mucho trafico.,1
"El hotel en general me gustó mucho, estuve muy cómoda. Sin embargo, debido a que había una puerta que conectaba con la habitación de al lado, se escuchaba todo de la otra habitación, además de que la huésped no hablaba, ¡gritaba! perdí la paciencia y tuve que ir a quejarme en recepción, donde me dijeron que enviarían a alguien. Encontré la habitación en muy buen estado, lo único es que a mi nunca me dejaron agua. Todo lo demás, muy bien.",1
"los elevadores si son un poco viejos y la regadera del baño nunca funciono por lo demás todo muy bien es buena la zona de ubicación, el servicio es excelente muy ameno el clima bien, la habitación por el espacio lo que se paga y por la zona es razonable sin duda volvería a hospedarme ahí",1
Horrible el trato en recepción personas amargas no hay quien te ayude con las maletas lo peor es el ruido no hay control ni respeto por el huésped lo único bueno es que está cerca de todo y la limpieza y honradez,0
"El desayuno está muy bueno el ambiente muy relajado y limpio tienes una plaza para salir a compras 😁 excelente ubicación,todo nuevo, atención de primera!!!!!! Excelente para un fin de semana, ya que tienes muchos lugares para ir y comer.",1
"Fue una buena estancia a excepción del elevador que no estaba bien coordinado. la comida del restaurante es buena y la ubicación es fabulosa, es centrico hay muchos lugares para comer y hay plazas cerca.",1
"No proporcionan inf. sobre los servicios con los que cuenta el hotel, como alberca, GYM, restaurante, etc. horarios de  donde se prestan estos servicios, asi podria calificar realmente precios VS servicios",1
"1.- La sobre población del hotel, hace que el servicio del elevador sea ineficiente. 2.- La señal de Internet se perdía en la noche. 3.- Algunos canales de TV, tenían mala calidad de sonido. 4.- En la recepción, me realizaron un cargo a la TDC de venta en lugar de Check In.",1
"Muy buena ubicación y buen desayuno buffet, completo. Se duerme bien y contar con estacionamiento es muy comodo. A algunas instalaciones se les nota la falta de mantenimiento. Bien el servicio y atención de las personas del hotel.",1
"una de las cosas que no me a gustado es cuando hay demasiada gente hospedada, mucho ruido por la madrugada , los ascensores llenos todo el tiempo , no puedes subir a tu habitación rápido a descansar , no hay quien ponga orden al momento de ocupar el ascensor , me ha tocado también no tener un control para la televisión , falta mantenimiento en las regaderas de las habitaciones es difícil regular la temperatura, todas las ocasiones que he ocupado el GYM no hay toallas , al bufet le hace falta el toque norteño nunca hay tortillas de harina , barbacoa , a mi parecer le hace falta variedad.",1
"El hotel cubre todas mis expectativas, en general quedé muy satisfecho, inclusive con la red inalámbrica, porque comunmente este servicio les falla a la mayoría de los hotels, pero este no fue el caso.",1
"Es un buen hotel, buena estancia, un precio accesible, se batalla mucho con las tarjetas para el elevador y los cuartos, es un dolor de cabeza estar yendo a cambiar las tarjetas porque se desactivan, en general está bien si solo es para dormir",0
"las alfombras del pasillo muy sucias, los elevadores un desastre, tuve que bajar desde el 6 piso en escaleras de servicio.  y nunca me dijeron que tenia derecho al desayuno bufete.  me fui decepcionado de su hotel.",0
"Todo está muy bien, la ubicación, la habitación,  el hotel en general. El único detalle es el servicio de los meseros en el restaurante.  Les pedimos de manera amable que nos atendieran (pedimos tasas,  cubiertos, café, etc,) y nunca nos atendieron. Andaban como de malas. Todo lo demás,  muy bien.",1
Es la segunda vez me hospedo y la primera hubo buena relacion calidad precio. Esta vez el lavabo tapado. Bañera no muu limpia y el elevador no funcionaban al 100 sus botones para subir y bajar o elegir numero de piso,1
Mal servicio en general desde la recepción no permiten uso estacionamiento propio del hotel está obstruido se pidió que lo permitieran y los que cuidan ignoraron esta petición accesos obstruidos falta mejorar la recepción tanto del personal como las instalaciones,0
"En esta ocasión ninguno de los días de mi estancia dejaron botellas de agua potable, siendo que en mis ocasiones anteriores diariamente encontraba al menos dos botellas de agua purificada de 600ml y esto es basico en cualquier hotel.",0
"Buen hotel en relacion a precio-instalaciones, el servicio por parte de recepcion fue excelente, recomiendo mejorar las instalaciones en los banos y cuartos ya que se vio humedad en las paredes de la habitacion",0
"Mi estancia en el Hotel fue pésima la peor experiencia que he tenido en un hotel  debido a que dejan entrar grandes cantidades de grupos de personas y esto pasa todos los días llega un grupo nuevo   , no no se puede descansar debido a que ese grupo de personas hace fiestas hasta altas horas de la madrugada . Me cambiaron de habitación debido a mi queja y fue lo mismo ,el hotel ni el personal de seguridad tienen control , no les estipulan reglas a los huéspedes ni mucho menos los sancionan . todos los dias hacían fiesta en las habitaciones  cantando , bailando y tomando hasta las 7 am a pesar de mis quejas no hicieron nada al respecto , camas viejas , baños inservibles ,mal olor en habitaciones no lo recomiendo si vas de una jornada laboral y quieres regresar a descansar  . Jamas…",0
"Es la primera ocasión que me hospedo con ustedes y quede muy conforme con la estancia, seguramente los considerare como primera opción de hospedaje en un futuro. El desayuno buffet es garantía. Creo deben ponerle atención a la limpieza de las alfombras",1
"En general nos gusta este hotel, buen servicio, buena ubicación, buenas instalaciones y está cerca de lugares importantes para visitar. También para salir a caminar por el paseo Morelos y realizar algunas compras.",1
"Muy buena atención, el precio muy acorde a instalaciones y ubicación, la calidad de los alimentos de igual manera son excelentes, mucha limpieza y excelente atención, sin duda alguna regresaría en mi próximo viaje a Monterrey!",1
"la habitación fue de cama doble, y una de las camas, ya estaba muy aguada.  fue el unico inconveniente, es la 2a vez que me hospedo ahi, y volveré a hacerlo me encanta la ubicación, super centrico y puede uno salir a caminar por la zona. muy buen lugar",1
"Realice mi reservacion y pago en la pagina hoteles.com, requiero una factura, la pagina no me la da pero al solicitarla en el hotel tampoco me lo solucionaron, espero para la próxima busquen la manera de apoyar.",1
"Hice la reserva con mucho tiempo de antelación y al llegar no estaba lista, me tuvieron esperando media hora si decirme nada, tuve que levantarme a preguntar dos veces si no las chicas de recepción no checan por radio. Al final resultó que el radio tenía una falla y si no es porque me desespero y hago presión no se hasta que hora me hubieran llamado.",1
Todo súper bien y muy rápido me dieron la habitación muy limpios Excelente lo recomiendo  ampliamente es muy bonito el hotel y muy accesible a varios puntos de interés y zona muy segura donde encuentras muchas cosas a donde ir,1
"Muy buena ubicación, excelente limpieza y atención, en lo personal la ubicación me ayudó a la logística de traslado para mi centro de trabajo y el estacionamiento privado me gustó mucho ya que brinda mayor seguridad",1
"Es la tercera ocasión que me hospedo en este hotel en el ultimo año, me parece que será la ultima. En esta ocasión fueron varios los inconvenientes que tuve en mi corta estancia. Principalmente: la regadera no funciono,  las manijas están demasiado viejas y no se podia modular la salida de agua  de la tina a la regadera. Se quebro, lo reporte y no lo arreglaron hasta que no lo volví a reportar. Por otra parte, el aire acondicionado se congelo y goteo agua hasta dejar casi inundada la entrada  de la habitacion.  El personal fue muy amable sobre todo la persona de mantenimiento, su atención y formas fueron de primer nivel.  Fuera de esto, la estancia resulto desagradable y muy incomoda.",0
"Desde que llegamos la habitación estaba demasiado fría e intentamos apagar el clima o subir la temperatura lo cual no se pudo, lo reportamos en recepción y dijeron que enviarían un técnico a revisar el cual nunca fue, nos enfermamos súper fuerte por el frío que hacía en la habitacion",0
"Muy bonito hotel, excelente ubicacion, limpieza, estacionamiento, trato amable, buenas habitaciones, me gustaria que hubiera un descuento para los huespedes en su restaurant porque si me parecieron elevados los precios. Gracias.",1
"Es un buen lugar para hospedarte ya que su ubicación está muy cerca de barrio antiguo, puedes ir caminando hasta la macroplaza y hay mucha afluencia de transporte así como una estación de metro.  Lo único que no me gustó fue que el wifi no funcionara jajaj",1
"En esta ocasión, y en otra previa en Mayo de 2017 el día de salida, en la mañana como a las 8:00 pasab las camareras tocando la puerta avisando que es el día de saluda, pero se me hace de mal gusto, ya qye parece como si ya te están corriendo o como si fuera cárcel  avisándote que vayas recogiendo tus cosas, Es lo único que me ha parecido mal. Y como sugerencia a mejorar, son los elevadores. En la mayoría de los casos mejor subíamos las escaleras ya que tardaba demasiado, el elevador, no está progranado bien. En general, buen hotel.",1
Las habitaciones huelen a humedad; no cuentan con frigobar. La comida del restaurante X no existe variedad en el desayuno; mucho ruido en la habitaciones se solicita apoyo a la recepción y nada. El restaurante no envia las facturas en el momento,0
La habitacion huele mucho a humedad en especial los cajones que impregnaron mi ropa con ese olor habitacion 346. Al llegar la chica que nos atendio en recepcion muy bien pero otra metiche que sin revisar nada menciono que no habia ninguna reservacion.,1
"El Hotel estaba muy bueno, el cuarto muy confortable. Solo dos detalles: 1. La tarjeta se desconfiguro 4 veces durante mi estancia, esto fue una lata. 2. El aire acondicionado no se veia, por lo que no supe como prenderlo hasta por la mañana",1
"Tubimos que pedir cambio de habitacion ya que el clima no servia y tenia cucarachas, en recepción pedimos toallas adicionales y 2 horas despues nos las dieron, en el restaurante les hace falta mas gourmet en los buffetes",0
"La habitación en general esta bien, con su televisión de pantalla plana, aire acondicionado funcionando correctamente, el baño limpio y correcto, excepto porque la presión del agua de la regadera era mala. Lo que si deben cambiar son los colchones de las habitaciones, que parecen hamacas y están demasiado incómodos, tienen un hoyo en el centro. y la alfombra que por ahí vi que tenía un hoyo.",0
Piso 6 muy mal olor Alfombras en muy mal estado cambiar alfombras. mejorar los elevadores contratar a un chef necesitan mas elevadores de muy mal gusto que permitan dar alimentos en el estacionamiento.,0
"El hotel esta muy bien ubicado, y tiene buenas instalaciones pero ya le hace falta que le den mantenimiento a algunas de las habitaciones, huelen a humedad y los baños ya estan muy deteriorados, lo mismo que las toallas y la cortina del baño, estan rotas y muy desgastadas.",0
"La atención en recepción fue muy buen, rápida y sin problemas, la llave de agua del lavamanos en el baño no funciona bien y solo sale un poco de agua...nunca encontré el control de la pantalla de tv, el resto delos servicios excelente!",1
Solo el detalle de los contactos que son muy pocos. Ya que no podemos cargar todos los aparatos electronicos que solemos cargar con nosotros y por este detalle no es perfecto su conform. Gracias........,1
"en mi opinion el aire acondicionado le faltaba servicio, lo tenia en la temperatura mas baja y aun asi tenia que dejarlo horas prendido para sentir su efecto. No es que me estubiera muriendo de calor mas sin embargo me encantan los lugares frios y es por eso que necesitaba el aire acondicionado.",1
"El control del aire acondicionado no funcinó correctamente durante mi estancia. El telefono tenia una vibración constante que no permitia dormir bien. La limpieza de la habitación muy bien, la atención del personal excelente y el restaurante muy bien.",1
"me encanto la visita, buenas instalaciones, les paso los puntos que deben mejorar,que la tarjeta pueda permitir el acceso a todos los pisos ya que necesitaba estar moviéndome de un piso a otro , con diferentes tarjetas. deben aspirar a conciencia las habitaciones, había cabellos por todos lados, por otra parte, falta que atiendan el roll de supervisión , evidentemente alguien requiere capacitación y mayor vigilancia en lo que hace.",1
"Muy recomendable el hotel, excelente relación precio/calidad. Se puede descansar muy bien, no hay tantos ruidos. El desayuno con gran calidad y sabor en los alimentos, Está muy bien ubicado en el centro.",1
"Muy buena ubicación, servicio excelente las camas y las almohadas, pero creo que sería excelente si bajara la tarifa o al menos brindarán un desayuno continental en cuestión de ubicación lo mejor todo al alcance",1
"Todo bien, solo la cancha de tenis necesita que tenga cercas en buen estado y altas, así como la red en condiciones de uso ( colocada)  y el elevador No funciona al 3er piso que es donde estuve hospedado.( hay que repararlo)",1
"Uno de los elevadores se trababan sus puertas para cerrar, por lo tanto, el segundo elevador era insuficiente para dar el servicio a los huespedes. El escritorio de la habitación tenia olor a humedad.",0
"Mal estado de inmuebles en general puertas, estantería, porta tv, pésima recepción de señal de tv, Ac dejo de funcionar se atendió falla pero no se reparó, de las tres habitaciones de diferente tarifa que estuve las tres presentaron mismo estado",0
"Siempre es un gusto hospedarme en el hotel, los empleados en general son muy amables y amigables, lo único que me desagrada es el olor a humedad de los cajones, de ahí en fuera es una maravilla!! Gracias por darnos un excelente servicio",1
